selling_price,km_driven,fuel,transmission,owner,mileage,engine,torque,seats,max_power_hp,car_age,predicted_price,Make,Model
525000,120000,2.0,0,1,22.54,1396,219.7,5.0,88.73,12,467823.51000000007,9,148
700000,40000,2.0,1,1,23.8,1498,160.0,5.0,78.9,5,700000.0,8,11
375000,80000,2.0,0,1,15.96,2523,195.0,7.0,62.1,9,309589.0875,16,22
580000,90000,2.0,0,1,20.45,1461,200.0,5.0,83.8,9,547235.5680000001,20,125
434999,50000,3.0,0,2,20.4,1197,115.0,5.0,83.11,9,434999.0,17,122
600000,35000,3.0,0,1,18.6,1197,114.7,5.0,81.83,9,600000.0,9,148
1050000,120000,2.0,0,1,12.99,2494,200.0,7.0,100.6,9,780164.5005000002,24,74
1050000,18000,2.0,0,1,19.6,1461,245.0,5.0,108.45,6,917301.0000000002,21,41
420000,110000,2.0,0,2,18.2,1248,172.5,7.0,73.74,8,330978.8790000001,3,52
800000,60000,2.0,0,1,23.65,1248,200.0,5.0,88.5,7,754807.6800000002,17,109
2000000,60000,2.0,1,1,12.55,2982,360.0,7.0,168.5,9,1720663.5600000008,24,59
1900000,130000,2.0,1,1,12.55,2982,360.0,7.0,168.5,9,1634630.3820000004,24,59
500000,99500,2.0,0,3,11.5,1991,320.0,7.0,147.9,13,261700.85812500003,3,28
370000,35000,3.0,0,1,19.49,1198,104.0,5.0,67.04,8,370000.0,20,86
610000,21000,3.0,0,1,16.02,1373,130.0,7.0,93.7,10,610000.0,17,53
229999,50000,3.0,0,1,19.81,1086,99.04,5.0,68.05,16,229999.0,9,147
200000,65000,3.0,0,2,19.0,998,90.0,5.0,66.1,14,137287.92,17,4
200000,80000,3.0,0,1,18.9,998,90.0,5.0,67.1,13,143825.44,17,135
560000,119000,2.0,0,1,23.9,1582,259.9,5.0,126.2,9,456315.55199999997,9,132
750000,80000,2.0,0,1,24.52,1248,200.0,7.0,88.5,8,743013.81,17,53
760000,20000,3.0,0,1,17.01,1591,154.9,5.0,121.4,8,663951.2,9,132
643000,10000,2.0,0,1,20.8,1493,250.0,5.0,113.4,5,643000.0,13,116
500000,60000,3.0,0,1,20.14,1197,113.75,5.0,81.86,6,500000.0,9,140
425000,22000,3.0,0,1,18.5,1198,109.0,5.0,86.8,8,425000.0,8,24
250000,25000,3.0,0,1,22.74,796,69.0,5.0,47.3,10,250000.0,17,10
160000,123000,3.0,0,3,17.5,1298,114.0,5.0,85.8,16,118812.32,17,122
250000,70000,2.0,0,2,20.54,1598,250.0,5.0,103.6,13,183649.725,25,129
170000,70000,3.0,0,2,18.6,1199,108.0,5.0,79.4,11,139526.31,3,21
409999,45000,2.0,0,1,23.59,1364,170.0,5.0,67.06,11,409999.0,24,54
700000,30000,2.0,0,1,28.4,1248,190.0,5.0,74.02,5,700000.0,17,122
660000,34000,3.0,0,2,17.5,1373,130.0,7.0,91.1,8,660000.0,17,53
268000,25000,3.0,0,1,24.7,796,69.0,5.0,47.3,7,268000.0,17,10
270000,50000,3.0,0,1,22.74,796,69.0,5.0,47.3,8,270000.0,17,10
300000,50000,2.0,0,1,25.44,936,150.0,5.0,57.6,11,263039.04000000004,3,21
220000,70000,2.0,0,2,25.44,936,150.0,5.0,57.6,12,156508.2288,3,21
88000,201850,2.0,0,2,17.88,1396,85.0,5.0,52.8,15,62376.468000000015,23,72
755000,15000,2.0,0,1,28.4,1248,190.0,5.0,74.02,6,755000.0,17,122
235000,25000,3.0,0,1,22.7,799,72.0,5.0,53.64,7,235000.0,4,104
165000,90000,3.0,0,1,20.92,998,90.0,5.0,67.1,13,142387.1856,17,10
190000,80000,2.0,0,2,19.3,1248,190.0,5.0,73.9,16,134676.46500000003,17,122
110000,50000,2.0,0,1,17.2,1396,8.5,5.0,53.5,13,96098.20000000001,23,72
540000,38000,3.0,0,1,18.6,1197,114.7,5.0,81.83,8,540000.0,9,148
180000,60000,3.0,0,1,21.1,814,74.5,5.0,55.2,11,155331.47520000004,9,44
450000,30000,3.0,0,1,17.5,1197,114.0,5.0,85.8,12,450000.0,17,122
450000,30000,3.0,0,1,19.1,1197,114.0,5.0,85.8,10,450000.0,17,122
200000,50000,3.0,0,1,18.6,1199,106.5,5.0,76.8,9,200000.0,3,21
400000,30000,3.0,0,1,18.2,1199,108.5,5.0,82.4,8,400000.0,3,111
125000,60000,3.0,0,3,19.7,796,62.0,5.0,46.3,15,77633.05000000002,17,10
900000,22000,3.0,0,1,17.4,1497,145.0,5.0,117.3,9,900000.0,8,32
450000,90000,2.0,0,1,20.54,1598,250.0,5.0,103.6,12,346310.91000000003,25,129
210000,46000,3.0,0,1,20.92,998,90.0,5.0,67.1,13,210000.0,17,10
801000,20000,3.0,0,1,18.6,1197,114.7,5.0,81.83,6,801000.0,9,148
600000,40000,3.0,0,2,16.02,1373,130.0,7.0,93.7,9,600000.0,17,53
330000,30000,3.0,0,2,18.5,1197,113.7,5.0,82.85,10,318641.4,9,148
320000,15000,3.0,0,2,21.1,814,74.5,5.0,55.2,7,310109.184,9,44
130000,70000,3.0,0,2,19.7,796,62.0,5.0,46.3,15,89237.14800000002,17,10
220000,80000,3.0,0,1,18.2,1199,108.5,5.0,82.4,9,200288.88000000006,3,111
340000,110000,3.0,0,1,17.57,1193,140.0,5.0,88.7,9,309537.36000000004,23,146
140000,50000,3.0,0,2,19.7,796,62.0,5.0,46.3,22,113060.64000000001,17,10
1000000,190000,2.0,0,1,12.99,2494,200.0,8.0,100.6,11,701735.2650000001,24,74
236000,60000,3.0,0,1,22.74,796,69.0,5.0,47.3,9,215636.63616000002,17,10
390000,40000,3.0,0,1,20.51,998,90.0,5.0,67.04,9,390000.0,17,135
275000,90000,2.0,0,2,19.3,1248,190.0,5.0,73.9,15,194926.46250000002,17,122
503000,110000,2.0,0,1,14.1,2179,320.0,7.0,147.94,9,373735.94643,23,110
775000,32000,2.0,0,1,24.3,1248,200.0,5.0,88.5,7,775000.0,17,133
1800000,30000,2.0,1,1,11.36,2755,360.0,7.0,171.5,8,1720663.5600000005,24,74
850000,58000,2.0,0,1,19.67,1582,259.9,5.0,126.2,8,577184.85,9,37
750000,5000,2.0,0,1,24.3,1248,200.0,5.0,88.5,6,750000.0,17,133
570000,25000,3.0,0,1,18.6,1197,114.7,5.0,81.83,6,570000.0,9,148
580000,32000,3.0,0,1,18.9,1197,113.75,5.0,81.86,6,580000.0,9,66
484999,30000,3.0,0,1,18.7,1199,110.0,5.0,88.7,8,484999.0,8,75
700000,43000,3.0,0,1,15.4,1497,145.0,7.0,117.3,7,700000.0,8,18
415000,60000,3.0,0,1,17.7,1497,144.15,5.0,113.42,12,356827.7900000001,9,132
550000,14200,3.0,0,1,18.16,1196,112.0,5.0,86.8,6,550000.0,7,57
300000,10000,3.0,0,1,21.1,814,74.5,5.0,55.2,7,300000.0,9,44
217000,25000,3.0,0,1,22.7,799,72.0,5.0,53.64,6,217000.0,4,104
700000,19100,3.0,0,1,19.0,1194,120.0,5.0,94.68,6,700000.0,7,60
484999,54000,2.0,0,1,23.0,1498,205.0,5.0,98.96,10,457601.2124904,7,46
670000,35000,2.0,0,1,22.71,1461,200.0,5.0,84.8,6,670000.0,20,120
500000,20000,3.0,0,2,18.9,1197,113.75,5.0,81.86,6,482790.0000000001,9,66
675000,52000,2.0,0,1,23.65,1248,200.0,5.0,88.5,8,636868.9800000001,17,109
630000,120000,2.0,0,2,20.77,1248,200.0,7.0,88.8,11,562664.0943000001,17,53
120000,120000,3.0,0,3,18.9,998,90.0,5.0,67.1,20,74527.72800000002,17,135
300000,101500,2.0,0,2,21.14,1498,250.0,5.0,103.52,9,270186.84,22,103
525000,75000,2.0,1,1,22.32,1582,259.9,5.0,126.3,11,467823.50999999995,9,132
480000,55735,2.0,0,2,19.01,1461,248.0,5.0,108.45,12,340235.28,21,41
250000,50000,3.0,0,2,24.7,796,69.0,5.0,47.3,8,242272.80000000002,17,10
245000,70000,2.0,0,2,20.0,1399,160.0,5.0,68.1,11,173661.7575,7,57
210000,76000,3.0,0,4,20.36,1197,111.7,5.0,78.9,12,177280.488,9,147
730000,1500,3.0,0,1,21.21,1197,113.0,5.0,81.8,4,730000.0,17,122
500000,76000,2.0,0,1,15.96,2523,195.0,7.0,62.1,12,389852.92500000016,16,22
400000,40000,3.0,0,1,20.51,998,90.0,5.0,67.04,9,400000.0,17,135
280000,60000,3.0,0,2,21.1,814,74.5,5.0,55.2,9,244210.98240000004,9,44
950000,181491,2.0,0,1,13.5,2477,400.0,7.0,175.56,11,666648.50175,19,95
375000,53319,2.0,0,1,25.44,936,142.5,5.0,56.3,8,295918.92,3,21
700000,40906,2.0,0,1,21.66,1498,250.0,5.0,108.62,7,700000.0,25,12
375000,31711,3.0,0,2,17.6,1496,132.0,5.0,88.7,12,362092.50000000006,24,54
270000,43755,3.0,0,2,21.1,814,74.5,5.0,55.2,12,261654.624,9,44
300000,66693,3.0,0,1,25.17,799,72.0,5.0,53.3,8,274114.368,21,77
225000,59549,3.0,0,1,19.0,998,90.0,5.0,67.1,14,161803.62000000005,17,145
1350000,94385,2.0,0,1,12.99,2494,200.0,8.0,100.6,9,1003068.6435000004,24,74
200000,73730,3.0,0,1,18.2,998,90.0,5.0,67.1,14,143825.44,17,145
400000,221889,2.0,0,1,22.32,1582,259.8,5.0,126.32,13,307831.92,9,132
500000,116104,2.0,0,1,25.8,1498,200.0,5.0,98.6,11,445546.20000000007,8,11
500000,150546,3.0,0,1,22.0,1197,113.0,5.0,81.8,9,500000.0,17,122
1500000,148120,2.0,0,1,14.24,2755,420.0,7.0,174.5,11,1052602.8975,24,59
580000,30000,3.0,1,1,18.9,1197,113.75,5.0,81.86,6,580000.0,9,66
337000,142000,2.0,0,3,13.7,2179,320.0,7.0,138.1,13,204236.8591725,23,13
200000,80000,3.0,0,1,19.81,1086,99.04,5.0,68.05,13,171965.20000000004,9,147
260000,60000,2.0,0,1,19.09,1405,135.0,5.0,69.01,8,204427.08000000005,23,73
200000,24000,3.0,0,1,22.74,796,69.0,5.0,47.3,11,200000.0,17,10
800000,100000,2.0,0,2,24.52,1248,200.0,7.0,88.5,7,756523.1520000001,17,53
550000,10000,3.0,0,1,24.0,1199,114.0,5.0,83.81,5,550000.0,23,126
220000,40000,3.0,0,1,16.8,796,59.0,8.0,34.2,7,195433.39200000008,17,92
196000,110000,3.0,0,1,18.9,998,90.0,5.0,67.1,13,140948.93120000002,17,135
135000,80000,3.0,0,2,19.81,1086,99.04,5.0,68.05,16,110800.30500000002,9,147
299000,16500,3.0,0,1,17.57,1193,140.0,5.0,88.7,9,299000.0,23,23
300000,30000,3.0,0,1,23.95,998,90.0,5.0,67.05,7,300000.0,17,10
720000,80000,2.0,0,1,24.52,1248,200.0,7.0,88.5,7,713293.2576000001,17,53
650000,50000,2.0,0,3,14.1,2179,320.0,7.0,147.94,8,463445.48250000004,23,110
300000,25000,3.0,0,1,23.95,998,90.0,5.0,67.05,8,300000.0,17,10
750000,20000,2.0,0,1,24.0,1186,190.24,5.0,73.97,5,750000.0,9,66
260000,60000,3.0,0,1,25.17,799,72.0,5.0,53.3,8,237565.7856,21,77
600000,50000,2.0,0,2,15.96,2523,195.0,7.0,62.1,10,525363.3,16,22
250000,52000,3.0,0,1,23.95,998,90.0,5.0,67.05,9,228428.64,17,10
235000,50000,3.0,0,1,21.1,814,74.5,5.0,55.2,9,235000.0,9,44
360000,25000,3.0,0,1,23.95,998,90.0,5.0,67.05,5,360000.0,17,10
650000,125000,2.0,0,1,22.77,1498,205.0,5.0,98.59,8,613281.2400000001,7,46
350000,80000,3.0,0,1,20.51,998,90.0,5.0,67.04,8,319800.09600000014,17,135
270000,40000,3.0,0,1,18.9,998,90.0,5.0,67.1,13,228428.64000000007,17,135
275000,20000,3.0,0,1,18.9,998,90.0,5.0,67.1,12,232658.80000000008,17,135
5150000,20000,3.0,1,1,22.37,2487,202.0,5.0,214.56,5,5150000.0,15,45
503000,110000,2.0,0,1,14.1,2179,320.0,7.0,147.94,9,373735.94643,23,110
2000000,68089,3.0,1,1,19.16,2494,213.0,5.0,157.7,8,2000000.0,24,27
225000,58343,3.0,0,1,21.79,998,90.0,5.0,67.05,11,194164.34400000007,17,135
550000,56494,3.0,0,1,18.2,1199,110.0,5.0,88.7,8,500722.2000000001,8,75
750000,79328,2.0,0,2,12.99,2494,200.0,7.0,100.6,11,502378.655625,24,74
650000,5621,3.0,1,1,22.0,1197,113.0,5.0,81.8,5,650000.0,17,122
625000,25538,3.0,0,1,16.78,1496,132.0,5.0,88.73,7,625000.0,24,54
600000,69779,3.0,1,1,22.0,1197,113.0,5.0,81.8,6,600000.0,17,122
450000,56290,2.0,0,1,24.0,1186,190.24,5.0,73.97,7,424579.3200000001,9,66
779000,7032,3.0,1,1,19.0,1199,110.0,5.0,88.76,5,779000.0,8,11
645000,11000,3.0,1,1,14.3,1598,153.0,5.0,103.5,8,587210.5800000001,22,103
235000,98500,3.0,0,2,19.0,998,90.0,5.0,66.1,12,161313.30600000004,17,4
275000,98000,3.0,0,3,20.36,1197,111.8,5.0,78.9,16,245050.41000000003,9,147
215000,90000,3.0,0,3,19.7,796,62.0,5.0,46.3,12,133528.84600000002,17,10
950000,77800,2.0,0,1,25.1,1248,200.0,5.0,88.5,6,896334.1200000001,17,108
455000,100000,3.0,0,2,19.0,1197,114.0,5.0,85.8,6,395405.01000000007,17,122
655000,25000,3.0,0,1,21.21,1197,113.0,5.0,81.8,5,655000.0,17,122
800000,30000,2.0,0,3,23.0,1498,205.0,5.0,98.96,5,800000.0,7,46
1100000,25000,3.0,1,1,17.8,1496,140.0,5.0,105.5,6,1100000.0,24,143
300000,72000,2.0,0,2,20.54,1598,250.0,5.0,103.6,13,220379.66999999998,25,129
370000,60000,3.0,0,1,18.16,1196,112.0,5.0,86.8,8,336849.48000000004,7,57
330000,136000,2.0,0,2,15.96,2523,195.0,7.0,62.1,11,245607.34275000004,16,22
238000,60000,3.0,0,1,17.92,1086,96.1,5.0,62.1,10,216676.15200000006,9,113
200000,90000,3.0,0,1,17.92,1086,96.1,5.0,62.1,11,171965.20000000004,9,113
320000,91000,2.0,0,4,22.71,1461,200.0,5.0,84.8,10,247027.96800000002,20,120
114999,90000,3.0,0,4,17.92,1086,96.1,5.0,62.1,15,80901.10650600003,9,113
320000,50000,3.0,0,2,20.51,998,90.0,5.0,67.04,9,310109.184,17,135
210000,20000,3.0,0,1,19.81,1086,99.04,5.0,68.05,14,210000.0,9,147
350000,52000,2.0,0,1,19.09,1405,135.0,5.0,69.01,9,275190.3,23,73
680000,40000,2.0,0,1,28.4,1248,190.0,5.0,74.02,7,680000.0,17,122
225000,80000,3.0,0,2,18.9,998,90.0,5.0,67.1,12,154448.91000000003,17,135
290000,17000,3.0,0,1,21.1,814,74.5,5.0,55.2,9,290000.0,9,44
100000,180000,3.0,0,2,19.0,998,90.0,5.0,67.1,14,68643.96,17,145
395000,50000,3.0,0,1,23.1,998,90.0,5.0,67.04,8,395000.0,17,30
195000,65000,3.0,0,2,21.1,814,74.5,5.0,55.2,10,170075.50560000003,9,44
600000,90000,2.0,0,2,13.58,2499,171.0,9.0,72.4,10,425544.27300000004,3,123
715000,50000,2.0,0,1,22.54,1396,219.7,5.0,88.73,9,715000.0,9,148
600000,10000,3.0,0,1,18.6,1197,117.0,5.0,81.86,5,600000.0,9,50
385000,30000,3.0,0,1,20.63,1198,104.0,5.0,67.06,7,385000.0,4,62
335000,135000,2.0,0,1,21.9,1396,219.6,5.0,88.76,12,298515.954,9,148
300000,35000,3.0,0,1,23.1,998,90.0,5.0,67.04,10,300000.0,17,30
400000,120000,2.0,0,1,15.96,2523,195.0,7.0,62.1,12,311882.34,16,22
550000,120000,2.0,0,1,15.96,2523,195.0,9.0,62.1,8,454063.99500000017,16,22
350000,25000,3.0,0,2,16.95,1498,134.0,5.0,97.7,13,337953.0,20,120
280000,80000,2.0,0,1,21.02,1248,200.0,5.0,88.76,11,249505.87200000006,23,85
500000,10000,3.0,0,1,20.14,1197,113.75,5.0,81.86,6,500000.0,9,140
700000,6000,3.0,0,1,19.0,1194,120.0,5.0,94.68,5,700000.0,7,60
380000,90000,2.0,0,2,20.5,1598,250.0,5.0,103.5,11,279147.58200000005,22,103
750000,50000,2.0,0,1,12.99,2494,200.0,7.0,100.6,10,619178.175,24,74
531000,20000,3.0,1,1,18.9,1197,113.75,5.0,81.86,6,531000.0,9,66
350000,60000,2.0,0,2,20.14,1498,230.0,5.0,88.8,10,315217.98000000004,25,97
150000,68000,3.0,0,4,18.6,1199,108.0,5.0,79.4,14,105524.1,3,21
450000,30000,3.0,0,1,20.4,1197,113.0,5.0,81.8,9,450000.0,17,122
450000,30000,3.0,0,1,18.9,1197,113.75,5.0,81.86,6,450000.0,9,66
390000,6000,3.0,0,1,23.95,998,90.0,5.0,67.05,4,390000.0,17,10
565000,80000,3.0,0,1,18.16,1196,112.0,5.0,86.8,7,514378.2600000001,7,57
180000,80000,3.0,0,2,21.1,814,74.5,5.0,55.2,13,148270.95360000004,9,44
200000,80000,3.0,0,2,21.1,814,74.5,5.0,55.2,11,164745.50400000004,9,44
85000,150000,3.0,0,2,19.7,796,62.0,5.0,46.3,19,58347.366,17,10
67500,110000,2.0,0,4,17.88,1396,85.0,5.0,52.8,18,41010.5025,23,72
700000,110000,2.0,0,2,24.3,1248,200.0,5.0,88.5,8,630435.9600000001,17,133
275000,80000,2.0,0,4,22.07,1199,180.0,5.0,73.9,14,200495.79,25,97
600000,20000,3.0,0,1,18.9,1197,113.75,5.0,81.86,5,600000.0,9,66
200000,80000,2.0,0,2,20.4,1248,209.0,5.0,91.2,14,170117.64,5,81
420000,120000,2.0,0,2,19.3,1248,190.0,5.0,73.9,12,297705.87,17,122
490000,80000,3.0,0,1,17.8,1198,109.0,5.0,86.7,7,446097.96000000014,8,11
298000,70000,3.0,0,1,23.95,998,90.0,5.0,67.05,8,272286.93888000003,17,10
681000,10000,3.0,0,1,19.0,1194,120.0,5.0,94.68,5,681000.0,7,60
80000,70000,3.0,0,2,15.26,1150,110.0,5.0,74.9,16,65659.44,3,15
500000,45000,3.0,0,1,19.1,1197,114.0,5.0,85.8,10,500000.0,17,122
720000,10000,3.0,0,1,19.0,1194,120.0,5.0,94.68,5,720000.0,7,60
165000,30000,3.0,0,3,19.7,796,62.0,5.0,46.3,14,120559.56000000001,17,10
409999,60000,2.0,0,2,12.2,1994,263.7,10.0,105.3,8,251134.98494915248,3,123
350000,137500,2.0,0,3,19.3,1248,190.0,5.0,73.9,13,224460.775,17,122
420000,70000,2.0,0,1,18.2,1248,172.5,7.0,73.74,8,346739.77800000005,3,52
430000,5000,3.0,0,1,20.51,998,90.0,5.0,67.04,9,430000.0,17,135
573000,30000,3.0,0,1,20.4,1197,113.0,5.0,81.8,7,573000.0,17,122
210000,40000,3.0,0,1,21.1,814,74.5,5.0,55.2,9,210000.0,9,44
600000,60000,2.0,0,1,19.01,1461,248.0,5.0,108.45,9,471754.8000000001,21,41
320000,110000,2.0,0,2,19.3,1248,190.0,5.0,73.9,13,226823.52,17,122
800000,10000,2.0,0,1,27.4,1498,200.0,5.0,98.63,5,800000.0,8,11
500000,60000,3.0,0,1,16.02,1373,130.0,7.0,93.7,11,451408.65000000014,17,53
500000,60000,3.0,0,1,16.02,1373,130.0,7.0,93.7,11,451408.65000000014,17,53
630000,35000,3.0,0,1,18.6,1197,114.7,5.0,81.83,9,630000.0,9,148
190000,70000,3.0,0,2,16.8,796,59.0,8.0,34.2,8,145000.27080000003,17,92
95000,120000,3.0,0,1,19.7,796,62.0,5.0,46.3,16,68317.084,17,10
500000,70000,2.0,0,2,25.8,1498,200.0,5.0,98.6,8,450311.4000000001,8,11
1019999,88000,2.0,0,2,12.99,2494,200.0,7.0,100.6,10,723424.5548595452,24,74
244000,38000,3.0,0,1,21.1,814,74.5,5.0,55.2,12,244000.0,9,44
250000,90000,3.0,0,2,20.51,998,90.0,5.0,67.04,11,205931.88,17,135
660000,60000,3.0,0,1,21.4,1197,115.0,5.0,83.1,8,660000.0,17,20
280000,156060,2.0,0,1,23.2,1248,190.0,5.0,73.94,12,249505.87200000006,17,105
1050000,60000,2.0,0,1,19.67,1582,259.9,5.0,126.2,7,712993.0500000002,9,37
525000,70000,3.0,0,1,20.85,1197,115.0,5.0,83.14,7,525000.0,17,122
850000,35000,2.0,0,1,23.9,1582,259.9,5.0,126.2,7,769579.8,9,132
345000,50000,3.0,0,2,18.6,1197,114.0,5.0,85.8,12,333125.10000000003,17,122
241000,15000,3.0,0,1,22.74,796,69.0,5.0,47.3,9,241000.0,17,10
235000,20000,3.0,0,1,22.74,796,69.0,5.0,47.3,9,235000.0,17,10
615000,80000,2.0,0,1,22.77,1498,205.0,5.0,98.59,9,580258.4040000002,7,46
350000,110000,2.0,0,2,20.8,1461,160.0,5.0,64.1,10,315217.98000000004,16,131
350000,35000,3.0,0,1,20.51,998,90.0,5.0,67.04,10,350000.0,17,135
380000,35000,3.0,0,1,20.51,998,90.0,5.0,67.04,10,380000.0,17,135
400000,140000,2.0,0,1,14.07,2956,223.0,7.0,69.01,7,297205.52400000003,23,119
220000,40000,3.0,0,1,19.0,998,90.0,5.0,67.1,14,186127.04000000007,17,145
275000,70000,3.0,0,2,18.5,1197,114.0,5.0,85.8,12,225704.32500000004,17,105
360000,20000,3.0,0,1,19.81,1086,99.04,5.0,68.05,9,360000.0,9,147
550000,15000,3.0,0,1,18.9,1197,113.75,5.0,81.86,5,550000.0,9,66
425000,15000,3.0,0,1,19.81,1086,99.04,5.0,68.05,8,425000.0,9,147
620000,107000,2.0,0,1,28.4,1248,190.0,5.0,74.02,7,584975.9520000002,17,122
120000,58000,3.0,0,1,19.7,796,62.0,5.0,46.3,15,86295.26400000002,17,10
204999,43000,3.0,0,2,20.3,998,94.14,5.0,68.05,9,198662.72690880002,9,44
625000,43000,2.0,0,1,28.4,1248,190.0,5.0,74.02,7,625000.0,17,122
600000,60000,2.0,0,1,20.77,1248,200.0,7.0,88.8,11,561388.212,17,53
229999,46000,3.0,0,1,18.2,1199,113.0,5.0,84.8,11,229999.0,3,111
220000,10000,3.0,0,1,16.8,796,59.0,8.0,34.2,6,195433.39200000008,17,92
576000,35000,3.0,0,1,18.6,1197,114.7,5.0,81.83,8,576000.0,9,148
265000,50000,3.0,0,1,25.17,799,72.0,5.0,53.3,8,265000.0,21,77
300000,80000,2.0,0,1,22.32,1582,259.8,5.0,126.32,13,230873.93999999997,9,132
750000,14000,2.0,0,1,20.77,1248,200.0,7.0,88.76,9,750000.0,17,53
165000,60000,,0,2,30.46,796,69.0,5.0,47.3,12,123559.128,17,10
290000,28000,3.0,0,1,25.17,799,72.0,5.0,53.3,7,290000.0,21,77
160000,57000,3.0,0,1,21.1,814,74.5,5.0,55.2,13,138072.4224,9,44
231000,70000,1.0,0,1,26.2,998,77.0,5.0,58.2,12,164910.249504,17,135
1050000,60000,2.0,0,1,21.43,1364,205.0,5.0,87.2,9,990685.0800000002,24,36
400000,70000,3.0,0,1,18.5,1197,113.7,5.0,82.85,11,343930.4000000001,9,148
500000,40000,3.0,0,1,18.6,1197,114.7,5.0,81.83,8,500000.0,9,148
150000,120000,2.0,0,2,21.12,1248,200.0,5.0,88.8,14,127588.23000000001,23,85
400000,140000,2.0,0,2,14.02,2179,280.0,7.0,118.3,8,283696.18200000003,16,142
480000,120000,2.0,0,2,14.02,2179,280.0,7.0,118.3,10,340435.4184000001,16,142
200000,120000,2.0,0,2,19.09,1405,135.0,5.0,69.01,11,141764.69999999998,23,73
350000,25000,3.0,0,1,23.1,998,90.0,5.0,67.04,9,350000.0,17,30
200000,70000,2.0,0,2,25.44,936,150.0,5.0,57.6,12,142280.208,3,21
261000,90000,3.0,0,1,25.17,799,72.0,5.0,53.3,8,238479.50016000003,21,77
371000,40000,3.0,0,1,18.2,1199,108.5,5.0,82.4,9,371000.0,3,111
625000,90000,2.0,0,2,15.96,2523,195.0,7.0,62.1,8,492528.09375000006,16,22
900000,40000,2.0,0,1,25.5,1498,200.0,5.0,98.6,7,900000.0,8,134
750000,40000,2.0,0,1,24.3,1248,200.0,5.0,88.5,7,750000.0,17,133
750000,30000,3.0,0,1,18.6,1197,114.73,5.0,81.86,5,750000.0,9,50
1600000,44000,2.0,1,2,16.55,1968,320.0,5.0,147.51,10,1334256.0,1,6
409999,90000,2.0,0,1,23.59,1364,170.0,5.0,67.04,11,365346.99290760007,24,54
580000,32000,3.0,0,1,18.9,1197,113.75,5.0,81.86,6,580000.0,9,66
340000,70000,3.0,0,1,18.5,1197,113.7,5.0,82.85,11,292340.84,9,148
270000,43000,3.0,0,1,21.1,814,74.5,5.0,55.2,9,270000.0,9,44
260000,18945,3.0,0,1,21.1,814,74.5,5.0,55.2,10,260000.0,9,44
710000,70000,2.0,0,1,24.0,1186,190.24,5.0,73.97,6,669891.8160000001,9,66
180000,144000,2.0,0,2,19.3,1248,190.0,5.0,73.9,15,127588.23000000001,17,122
370000,15000,3.0,0,1,22.05,796,69.0,5.0,47.3,4,370000.0,17,10
340000,10000,3.0,0,1,25.17,799,72.0,5.0,53.3,6,340000.0,21,77
1040000,1620,3.0,0,1,19.01,1462,138.0,6.0,103.2,5,1040000.0,17,137
750000,30000,2.0,0,1,21.19,1396,219.66,5.0,88.76,6,750000.0,9,148
600000,95000,2.0,0,2,12.99,2494,200.0,7.0,100.57,11,401902.9245,24,74
750000,160000,2.0,0,1,25.1,1498,200.0,5.0,98.6,9,707632.2000000001,8,32
400000,100000,2.0,0,3,20.77,1248,200.0,7.0,88.76,12,323223.516,17,53
199000,60000,3.0,0,2,20.2,998,90.0,5.0,67.1,11,163921.77648000003,17,10
150000,110000,2.0,0,1,25.44,936,150.0,5.0,57.6,12,111791.59200000002,3,21
540000,80000,2.0,0,3,21.19,1396,219.66,5.0,88.73,8,440018.56799999997,9,148
250000,85000,2.0,0,2,21.5,1248,200.0,5.0,88.8,13,212647.05000000002,17,109
450000,120000,2.0,0,2,22.32,1582,259.8,5.0,126.32,12,330569.505,9,132
280000,160000,2.0,0,2,13.93,2956,320.0,7.0,138.1,17,187554.69810000004,23,89
1000000,15000,2.0,0,1,22.1,1396,219.7,5.0,88.7,5,1000000.0,9,37
415000,108000,2.0,0,1,19.3,1248,190.0,5.0,73.9,12,308169.455,17,122
240000,55000,2.0,0,1,25.44,936,142.5,5.0,56.3,9,189388.10880000002,3,21
675000,5000,3.0,0,1,21.21,1197,113.0,5.0,81.8,5,675000.0,17,122
535000,50000,2.0,0,1,19.87,1461,200.0,5.0,83.8,8,467386.7000000001,21,41
800000,90000,2.0,0,1,24.3,1248,200.0,5.0,88.5,8,754807.6800000002,17,133
425000,96000,2.0,0,2,20.77,1248,200.0,7.0,88.8,12,379574.98425000004,17,53
850000,63186,2.0,0,1,22.54,1396,219.7,5.0,88.73,7,801983.1600000003,9,148
675000,5000,3.0,1,1,21.4,1197,115.0,5.0,83.1,5,675000.0,17,20
150000,91500,3.0,0,1,19.7,796,62.0,5.0,46.3,14,107869.08,17,10
350000,40000,2.0,0,1,20.54,1598,250.0,5.0,103.6,12,316885.8,25,129
300000,70000,2.0,0,1,23.2,1248,190.0,5.0,73.94,12,267327.72000000003,17,105
1745000,10000,2.0,1,1,11.36,2755,360.0,7.0,171.5,6,1668087.7290000003,24,74
400000,68000,3.0,0,1,19.4,1198,109.0,5.0,86.8,8,364161.6000000001,8,24
700000,120000,2.0,0,1,22.7,1582,259.87,5.0,126.24,11,538705.86,9,49
300000,65000,2.0,0,1,22.1,1248,205.0,5.0,76.9,11,267327.72000000003,3,111
200000,94000,3.0,0,3,18.9,998,90.0,5.0,67.1,13,124212.88,17,135
650000,100000,2.0,0,1,22.54,1396,219.7,5.0,88.73,9,613281.2400000001,9,148
